year,month,date,temperature,specific humidity,relative humidity,surface pressure,wind speed,wind direction,rainfall
2005,2,21,26.44,13.92,65.38,99.33,3.35,316.81,0
2005,2,22,26.9,13.85,63.5,99.38,2.67,263.56,0
2005,2,23,27.81,13.73,60.25,99.33,2.72,233.31,0
2005,2,24,28.03,14.28,61.56,99.3,3.35,321.75,0
2005,2,25,28.55,14.53,61.06,99.26,2.63,269.19,0
2005,2,26,28.89,13.92,57.38,99.3,2.1,225.69,0
2005,2,27,28.65,13.55,57.5,99.25,2.37,242.75,0
2005,2,28,28.74,14.04,60.06,99.24,2.32,219.81,0
2005,3,1,28.96,14.16,59.5,99.28,2.27,181.25,0
2005,3,2,28.87,15.32,63.56,99.48,2.62,281.25,0
2005,3,3,28.54,14.65,62.38,99.45,2.84,247.31,0
2005,3,4,28.52,14.59,61.94,99.52,2.89,257.19,0
2005,3,5,28.71,14.34,60,99.58,2.95,237.06,0
2005,3,6,28.75,15.01,61.75,99.58,2.99,314.31,0
2005,3,7,29,14.89,60.56,99.51,3.72,278.69,0
2005,3,8,28.61,15.01,62.31,99.53,3.34,277.62,0.02
2005,3,9,28.54,15.2,63.31,99.5,3.2,293.69,0.08
2005,3,10,28.65,14.71,60.81,99.4,3.48,327.56,0.08
2005,3,11,28.8,13.85,57.25,99.22,3.41,310.56,0.29
2005,3,12,28.71,13.18,54.75,99.23,3.12,313.31,0.02
2005,3,13,28.65,13.49,57,99.21,3.7,320.62,0.14
2005,3,14,29.56,15.38,61.12,99.11,2.8,263,0.21
2005,3,15,29.01,15.2,62.31,99.1,2.31,262.88,0.01
2005,3,16,28.98,15.81,64.62,99.14,2.39,249.12,0.06
2005,3,17,29.4,15.26,61.69,99.14,2.45,231.88,0.01
2005,3,18,29.36,14.65,59,99.13,2.53,233.25,0
2005,3,19,29.77,15.01,59.75,99.08,2.61,243.25,0
2005,3,20,29.5,15.5,62.19,99.17,2.76,286.44,0
2005,3,21,29.48,15.44,62.25,99.06,2.86,304.06,0
2005,3,22,29.46,16.6,65.88,99.02,2.77,288.56,0.03
2005,3,23,29.42,15.44,61.44,99.01,3.42,305.25,0.04
2005,3,24,28.62,13.85,58.44,99,3.46,317.12,0
2005,3,25,28.06,14.34,61.62,99.14,3.15,306.94,0
2005,3,26,28.23,15.38,65.31,99.19,3.27,304.44,0
2005,3,27,29.05,16.17,65.56,99.12,3.17,308.94,0
2005,3,28,29.22,16.91,67.62,99.1,2.5,254.94,0.01
2005,3,29,29,16.54,66.94,99.12,2.54,290.44,0.01
2005,3,30,28.73,15.32,63.88,98.97,2.91,293.88,0
2005,3,31,28.35,15.01,62.94,99,2.78,288.56,0.09
2005,4,1,28.22,14.89,62.75,98.98,2.91,293.25,0
2005,4,2,29.39,15.99,63.19,98.94,2.8,305.38,0.07
2005,4,3,29.86,16.72,64.56,99,2.66,286.31,0.93
2005,4,4,29.8,17.03,66.44,98.97,1.94,241.88,11.66
2005,4,5,28.55,18.07,74.31,98.99,1.86,241.44,3.34
2005,4,6,27.78,18.25,78.06,98.99,1.47,215,2.56
2005,4,7,26.49,18.49,84.56,99.02,2.63,176.94,2.77
2005,4,8,27.15,18.55,82,99.11,2.34,217.56,1.65
2005,4,9,27.84,18.55,78.88,99.09,1.93,267.69,0.81
2005,4,10,28.37,16.72,69.94,99.09,2.61,315.69,0.24
2005,4,11,29.21,16.42,66.12,99.08,2.3,242.56,0.02
2005,4,12,28.43,17.33,71.56,99.21,1.75,272.88,0.58
2005,4,13,28.18,16.78,70.62,99.38,2.22,275.94,0.79
2005,4,14,28.78,17.64,71.44,99.42,2.29,265.88,2.6
2005,4,15,28.73,18.25,74.12,99.36,1.84,244.25,7.66
2005,4,16,28.75,18.37,74.81,99.33,1.94,262.94,3.6
2005,4,17,28.55,18.55,75.88,99.25,1.44,297.38,0.8
2005,4,18,28.72,19.04,76.75,99.21,1.49,290.44,1.59
2005,4,19,29.31,18.86,73.88,99.25,1.57,235.69,7.21
2005,4,20,28.51,18.68,76.62,99.36,1.79,220.69,5.4
2005,4,21,27.72,18.55,79.19,99.31,2.01,265.56,0.31
2005,4,22,28.01,18.62,78.19,99.17,1.63,273.25,0.83
2005,4,23,28.58,18.92,77.31,99.15,1.93,247.38,7.19
2005,4,24,28.54,17.76,73,99.19,2.48,223.25,3.31
2005,4,25,29.71,17.94,69.38,99.1,2.09,182.44,0.56
2005,4,26,29.51,20.08,77.56,99.06,2.21,316.38,15.01
2005,4,27,29.36,18.98,74.19,99.03,2.38,309.56,4.25
2005,4,28,29.61,18.31,70.75,98.98,2.54,314.12,0.34
2005,4,29,29.79,18.37,70.5,98.84,3.04,317.88,0.16
2005,4,30,30.07,17.15,65.56,98.74,3.17,301.88,0.09
2005,5,1,29.44,17.52,68.5,98.89,2.7,308.25,0.18
2005,5,2,29.66,17.03,66.38,98.94,2.87,301.19,0.32
2005,5,3,28.88,17.03,68.88,98.99,2.43,291.44,2.17
2005,5,4,28.7,16.91,68.94,98.95,2.64,292.44,1.83
2005,5,5,28.49,17.15,70.56,98.89,2.73,292.12,0.93
2005,5,6,28.82,16.78,68,98.86,3.25,302.44,0.24
2005,5,7,28.78,16.17,65.88,98.9,3.73,308.69,0
2005,5,8,29.08,16.17,64.75,98.97,3.34,304.69,0
2005,5,9,29.12,17.15,67.94,99.04,3.5,295.56,0.14
2005,5,10,28.83,18.01,72.31,99,2.97,295,0.45
2005,5,11,28.53,18.62,75.56,98.97,2.95,289.19,1.11
2005,5,12,29.48,18.74,72.62,98.95,2.91,298.12,1.42
2005,5,13,29.39,18.07,70.19,98.95,2.61,297.25,2.48
2005,5,14,29.89,17.09,65.62,98.95,2.72,307.19,0.29
2005,5,15,29.48,17.58,68.56,99.02,2.45,291.56,0.07
2005,5,16,29.98,17.46,66.5,99.1,2.87,282.69,0.21
2005,5,17,29.88,16.91,65.31,99.06,3.25,298.62,0
2005,5,18,30.23,17.27,64.94,98.97,3.67,309.56,0.01
2005,5,19,30.3,18.25,68.19,98.85,3.92,309.94,0.02
2005,5,20,29.58,19.71,75.5,98.78,2.71,293.5,0.1
2005,5,21,29.26,19.59,76.12,98.88,2.12,270.38,2.12
2005,5,22,30.04,18.31,69.06,98.91,2.33,289.38,0.42
2005,5,23,28.81,18.86,75.31,98.97,2.03,295.69,1.31
2005,5,24,28.69,18.31,73.88,99.06,2.23,294.94,0.32
2005,5,25,29.33,17.58,69.25,99.04,3.21,321.31,3.72
2005,5,26,28.87,18.8,75.12,99.03,2.42,280.62,6.65
2005,5,27,27.64,19.35,82.69,99.11,2.71,274.12,7.7
2005,5,28,27,17.58,78.19,99.1,2.32,285.06,6.5
2005,5,29,28.12,18.55,77.38,98.95,2.67,294.88,3.11
2005,5,30,27.26,19.47,84.88,98.92,2.77,298.81,8.5
2005,5,31,27.08,19.41,85.31,98.85,2.59,289.81,22.44
2005,6,1,26.95,19.47,86.12,98.81,3,285.44,14.27
2005,6,2,26.84,20.08,89.31,98.76,3.78,282.38,33.16
2005,6,3,26.68,18.92,85.12,98.8,3.45,305.5,10.9
2005,6,4,27.85,19.78,83,98.68,3.1,298.88,3.88
2005,6,5,27.88,20.32,85.06,98.64,2.41,304.5,15.08
2005,6,6,27.01,19.96,87.75,98.71,2.44,275.88,18.08
2005,6,7,27.3,19.41,84.38,98.71,1.33,263.88,9.01
2005,6,8,26.5,20.14,91.12,98.61,3.8,294.94,8.53
2005,6,9,26.58,19.65,88.69,98.66,3.13,273.88,14.68
2005,6,10,26.18,18.68,86.56,98.75,2.58,260.44,6.35
2005,6,11,26.65,18.31,82.69,98.89,3.02,255.81,8.36
2005,6,12,26.79,18.74,84.12,98.85,2.61,271.38,6.54
2005,6,13,26.7,19.71,88.5,98.8,4.05,267.94,5.99
2005,6,14,26.33,19.1,87.62,98.86,4.54,251.81,7.7
2005,6,15,26.74,18.98,85.31,98.8,2.84,223.62,3.07
2005,6,16,26.87,19.84,88.19,98.69,4.04,214.75,35.57
2005,6,17,26.5,19.35,87.81,98.73,6.27,231.12,43.35
2005,6,18,26.39,19.71,89.75,98.71,4.76,234.38,64.4
2005,6,19,26.37,19.71,90,98.68,5.02,242.38,131.09
2005,6,20,26.25,19.35,89.06,98.75,4.83,266.94,130.55
2005,6,21,25.83,18.86,89.12,98.89,4.43,266.81,110.05
2005,6,22,25.87,18.55,87.81,99.05,4.05,256.81,51.06
2005,6,23,26.63,19.53,88.12,98.99,4.02,264.06,28.82
2005,6,24,26.84,19.78,88,98.94,4.79,258.31,23.49
2005,6,25,26.69,19.59,87.94,98.98,4.23,250.62,14.61
2005,6,26,26.59,19.23,87,99.02,4.46,256.88,6.72
2005,6,27,27.01,19.59,86.62,98.97,5.04,250.75,7.36
2005,6,28,26.83,18.92,84.31,98.89,5.48,245.56,10.28
2005,6,29,26.73,19.17,85.81,98.88,4.88,236.12,23.35
2005,6,30,26.84,20.14,89.62,98.92,4.77,233.88,35.71
2005,7,1,26.58,20.2,91.25,99.07,4.17,239,28.58
2005,7,2,26.51,19.78,90,99.11,3.98,249.69,12.98
2005,7,3,26.45,19.84,90.56,99.09,4.06,254.44,18.62
2005,7,4,26.2,19.84,91.75,99.01,4.34,255.88,35.14
2005,7,5,26.21,19.96,92.12,99.03,4.3,253,26.98
2005,7,6,26.1,19.71,91.62,99.09,4.88,250.25,21.02
2005,7,7,26.22,19.41,89.69,99,4.78,277.75,9.17
2005,7,8,26.24,19.29,88.94,98.88,4.48,278.69,1.88
2005,7,9,26.12,19.41,90,98.88,3.92,283.12,10.74
2005,7,10,25.76,18.98,90.12,98.89,2.61,261.06,36.91
2005,7,11,25.73,19.17,91.38,99.08,4.09,259.88,58.85
2005,7,12,25.83,19.47,92.12,99.08,4.78,282.62,34.09
2005,7,13,25.86,19.47,91.81,98.95,4.91,294.06,20.14
2005,7,14,25.44,18.43,89.5,99.03,3.44,284.12,27.35
2005,7,15,25.15,18.37,90.62,98.98,3.73,296.69,42.29
2005,7,16,25.04,18.49,91.69,98.92,3.17,279.38,58.01
2005,7,17,25.47,18.8,90.5,98.76,3.9,278.88,35.89
2005,7,18,25.8,19.53,92.25,98.84,3.91,274.31,48.27
2005,7,19,25.86,19.47,91.81,99.04,3.98,281.94,62.6
2005,7,20,25.64,19.29,92.12,99.02,4.29,284.19,38.96
2005,7,21,25.4,18.92,91.88,99.06,3.68,285.38,45.31
2005,7,22,25.65,19.23,91.94,98.96,3.98,276,39.1
2005,7,23,25.88,19.47,91.62,98.93,4.7,271.38,54.24
2005,7,24,25.44,19.1,92.38,99.02,6.05,270.44,59.08
2005,7,25,25.39,18.62,90.12,98.96,6.55,275.94,52.85
2005,7,26,25.55,19.23,92.12,98.84,5.7,272.88,29.14
2005,7,27,25.69,19.47,92.56,98.84,4.43,261.5,45.36
2005,7,28,25.71,19.47,92.75,98.96,4.23,258.81,29.82
2005,7,29,25.29,18.62,91.06,99.01,5.39,253.19,35.37
2005,7,30,25.76,19.41,92.06,98.82,5.12,258,25.31
2005,7,31,25.44,19.29,93.19,98.82,5.07,258.25,34.62
2005,8,1,25.56,19.23,92.31,98.86,5.54,261.06,72.05
2005,8,2,25.46,19.41,93.81,98.94,5.05,249.38,52.19
2005,8,3,25.4,19.04,92.25,98.99,4.62,244.5,66.56
2005,8,4,25.23,18.8,92.25,99.1,4.62,255.62,31.24
2005,8,5,25.23,18.8,92.25,99.16,3.99,268.75,11.06
2005,8,6,25.36,18.62,90.69,99.11,3.62,269.94,16.77
2005,8,7,25.55,18.55,89.44,99.02,3.71,256.88,14.42
2005,8,8,25.8,19.1,90.75,99.1,3.55,245.19,26.95
2005,8,9,25.62,19.04,91.31,99.2,3.54,259.25,28.98
2005,8,10,25.51,19.23,92.69,99.15,3.7,281.62,19.01
2005,8,11,25.62,19.41,92.94,99.11,3.93,287.88,23.51
2005,8,12,25.55,18.98,91.25,99.06,3.71,289,11.29
2005,8,13,25.46,18.62,90.12,99.01,3.73,285.44,13.93
2005,8,14,25.4,18.8,91.25,98.97,4.19,272.56,27.01
2005,8,15,25.33,18.92,92.19,98.92,3.89,268.38,30.57
2005,8,16,25.2,18.43,90.56,98.99,4.18,266.06,23.37
2005,8,17,25.45,18.74,90.69,99.12,3.61,276.06,23.54
2005,8,18,25.38,18.55,90.44,99.13,3.23,271.31,5.64
2005,8,19,25.36,18.49,90.19,99.15,3.62,277.62,17.46
2005,8,20,25.54,18.01,86.81,99.11,3.19,273.94,3.29
2005,8,21,25.56,18.19,87.75,99.08,3.55,274.62,9.78
2005,8,22,25.6,18.01,86.69,99.13,3.23,289.56,3.84
2005,8,23,25.69,17.64,84.69,99.16,2.39,301.19,3.68
2005,8,24,25.43,18.37,89.12,99.19,2.67,296,8.4
2005,8,25,25.15,18.37,90.88,99.21,2.95,289.25,7.89
2005,8,26,25.23,18.13,89.25,99.16,2.75,309.94,2.29
2005,8,27,25.12,18.49,91.38,99.07,2.77,313.62,18.49
2005,8,28,25.51,18.55,89.62,98.95,2.8,305.94,8.82
2005,8,29,25.36,18.8,91.56,98.96,3.14,309.06,1.65
2005,8,30,25.48,19.04,91.75,98.83,3.13,293.12,1.14
2005,8,31,25.43,19.29,93.25,98.72,2.95,302.56,2.33
2005,9,1,25.6,19.23,92.06,98.72,2.98,310.5,2.36
2005,9,2,25.51,19.84,95.19,98.74,4.09,285.5,55.3
2005,9,3,25.37,19.78,95.69,98.66,4.53,274.81,25.25
2005,9,4,24.6,18.68,94.56,98.57,3.1,281.12,28.08
2005,9,5,24.3,18.25,94.38,98.7,2.8,266.31,15.14
2005,9,6,24.29,17.94,92.94,98.81,2.64,265.88,7.39
2005,9,7,24.8,18.92,94.81,98.73,4.1,278.06,20.45
2005,9,8,25.12,19.04,93.88,98.73,4,285.62,16.78
2005,9,9,25.06,18.62,92.19,98.86,3.31,271.75,8.49
2005,9,10,24.87,18.98,94.88,98.81,3.41,256.56,23.44
2005,9,11,24.93,18.8,93.75,98.8,3.74,241.69,26.91
2005,9,12,25.21,19.04,93.25,98.8,4.12,257.19,28.73
2005,9,13,25.25,18.98,92.88,98.89,3.73,238.88,15.07
2005,9,14,25.41,19.04,92.31,99.03,3.36,230.81,7.24
2005,9,15,25.53,18.92,91.38,99.18,3.11,239.81,3.67
2005,9,16,25.65,18.43,88.62,99.29,2.66,247.5,3.82
2005,9,17,25.94,18.07,85.5,99.43,3.05,271.94,1.24
2005,9,18,25.9,17.52,83.12,99.45,3.63,290.06,0.6
2005,9,19,25.44,17.76,86.19,99.28,4.59,276.88,12.93
2005,9,20,25.63,18.49,88.44,99.02,5.5,273.06,32.41
2005,9,21,25.62,18.49,88.75,99.02,4.45,261.81,9.11
2005,9,22,25.67,18.31,87.81,99.2,3.56,247,15.97
2005,9,23,25.5,18.01,87.38,99.3,3.02,246.31,5.72
2005,9,24,25.55,17.7,85.69,99.34,2.12,258.44,1.43
2005,9,25,25.51,17.58,85.31,99.26,2.31,300.62,0.16
2005,9,26,25.38,17.58,85.88,99.2,2.37,303.06,1.83
2005,9,27,25.64,18.01,86.56,99.16,2.87,304.88,1.88
2005,9,28,25.78,17.94,85.5,99.15,2.88,312.38,0.42
2005,9,29,25.48,17.76,86.06,99.11,3.2,296.94,0.36
2005,9,30,25.41,17.33,84.62,99.22,2.34,286.44,0.46
2005,10,1,25.3,17.15,84.25,99.28,2.49,306.62,0.09
2005,10,2,25.34,17.64,86.31,99.26,2.87,311.06,0.19
2005,10,3,25.08,17.76,88.19,99.14,2.57,310.88,0.6
2005,10,4,25.03,17.64,88.19,99.16,2.62,318.75,7.38
2005,10,5,25.21,18.37,90.69,99.22,2.63,311.75,4.77
2005,10,6,26.22,18.98,88.31,99.13,2.62,319.75,0.71
2005,10,7,26.48,18.62,85.56,99.05,1.62,234.5,1.94
2005,10,8,25.89,19.41,91.62,99,1.65,266.12,9.4
2005,10,9,26.41,19.35,88.94,99,1.36,232.06,7.3
2005,10,10,26.39,18.62,85.81,98.98,1.99,182.19,3.12
2005,10,11,25.95,18.62,87.56,98.96,1.9,198.56,12.34
2005,10,12,25.49,19.1,92,98.87,1.91,185.81,34.19
2005,10,13,25.18,18.55,91,98.83,2.16,197.69,26.05
2005,10,14,24.94,18.49,91.94,98.79,1.99,219.25,12.5
2005,10,15,25.72,18.43,87.94,98.92,3.18,167.06,4.95
2005,10,16,25.74,18.62,88.56,99.04,3.58,154.5,5.08
2005,10,17,26.45,18.98,87.06,99.18,3.05,177.38,5.27
2005,10,18,26.35,19.1,87.81,99.14,2.29,209.94,8.41
2005,10,19,25.4,18.86,91.56,99.06,2.7,237.31,10.77
2005,10,20,25.74,18.19,86.62,98.98,1.93,255,1.7
2005,10,21,26.33,18.25,84,98.99,1.13,253.38,2.18
2005,10,22,26.47,18.31,83.56,99.02,1.41,233.06,8.65
2005,10,23,25.75,17.7,84.44,99.04,1.53,188.88,5.94
2005,10,24,25.46,17.4,84.44,99.11,1.3,291.25,3.05
2005,10,25,24.83,15.2,76.75,99.18,1.55,145.44,7.72
2005,10,26,25.44,16.36,79.19,99.07,2,205.19,3.61
2005,10,27,25.6,18.74,89.81,99.04,2.77,308.81,4.11
2005,10,28,26.15,18.62,86.69,99.12,3.29,301.75,2.23
2005,10,29,26.18,17.64,82.06,99.09,3.23,301.62,4.68
2005,10,30,26.24,17.88,82.69,99.02,2.78,290.5,2.14
2005,10,31,25.7,17.88,85.44,99.06,2.2,299,3.3
2005,11,1,25.54,18.19,87.75,99.11,2.8,294.19,15.84
2005,11,2,25.46,16.48,80.5,99.19,1.98,232.12,9.78
2005,11,3,26.11,17.94,83.88,99.2,2.08,280.25,2.09
2005,11,4,26.39,17.15,79.12,99.16,1.48,129.12,1.42
2005,11,5,26.02,16.85,79,99.19,1.34,138.38,6.98
2005,11,6,26.27,17.88,82.94,99.17,1.51,188.25,2.91
2005,11,7,26.91,17.64,78.81,99.03,2.02,134.75,0.25
2005,11,8,26.73,17.64,79.56,98.99,1.98,150.81,0.37
2005,11,9,26.3,16.54,76.75,99.08,1.75,170,0.09
2005,11,10,26.94,17.33,77.19,99.12,1.27,175.12,0.58
2005,11,11,26.33,17.21,79.56,99.14,1.78,163.44,1.06
2005,11,12,25.67,17.64,84.69,99.28,1.29,187.69,37.5
2005,11,13,24.99,15.62,78.5,99.32,1.66,115,7.31
2005,11,14,24.65,12.88,66.88,99.35,1.28,78.25,0.1
2005,11,15,24.76,14.59,73.75,99.26,1.91,175.31,0.06
2005,11,16,24.51,13.37,69.62,99.23,1.98,73.69,0
2005,11,17,23.55,11.9,66.5,99.34,1.9,124.94,0
2005,11,18,23.71,11.66,63.94,99.36,1.76,117.44,0
2005,11,19,23.71,12.02,65.62,99.37,1.74,162.69,0
2005,11,20,24.49,12.94,66.94,99.29,1.45,75.44,0
2005,11,21,24.44,14.28,73.94,99.19,2.11,59,0.11
2005,11,22,25.55,16.66,80.31,99.11,2.11,44,0.88
2005,11,23,25.63,17.03,81.75,99.06,2.39,65,1.59
2005,11,24,24.92,14.95,74.88,99.11,2.54,100.19,0.59
2005,11,25,24.65,15.93,81.06,99.15,1.83,99.94,0.36
2005,11,26,24.82,16.6,83.81,99.18,1.84,205.38,0.71
2005,11,27,24.19,15.99,83.75,99.29,1.51,156.06,1.23
2005,11,28,24.98,15.44,77.75,99.3,1.79,143,0.25
2005,11,29,24.68,14.34,73.19,99.25,1.59,141.88,0.03
2005,11,30,24.23,14.53,75.69,99.05,1.4,148.12,0.1
2005,12,1,25.17,16.85,83.25,98.96,2.19,153.44,0.14
2005,12,2,25.37,17.7,86.19,99.1,2.39,151.38,0.19
2005,12,3,25.81,17.58,83.69,99.06,1.93,178.19,0.34
2005,12,4,25.1,17.15,84.69,98.96,1.28,127.94,0.79
2005,12,5,25.75,17.27,82.56,99.01,1.59,170.19,0.39
2005,12,6,25.81,14.65,70.69,99.14,1.12,97.31,0.12
2005,12,7,24.86,15.81,79.56,99.19,1.8,144.38,0
2005,12,8,24.51,13.18,69,99.14,1.66,138.06,0
2005,12,9,23.64,10.93,60.62,99.11,1.69,128.69,0
2005,12,10,24.76,12.51,63.44,99.14,1.74,170.81,0.02
2005,12,11,26.28,16.72,77.44,99.12,1.74,114.44,0.09
2005,12,12,25.9,15.99,75.62,99.2,1.98,144,1.18
2005,12,13,26.19,16.54,77.25,99.22,1.89,109.31,0.54
2005,12,14,25.73,16.24,77.69,99.15,2.09,152.19,0.15
2005,12,15,25.39,14.83,72.69,99.19,2.09,64,0.09
2005,12,16,24.26,12.57,66.94,99.28,2.41,64.38,0
2005,12,17,23.58,11.78,65.44,99.24,1.83,168.75,0
2005,12,18,25.44,15.38,75.06,99.13,1.98,168.94,0
2005,12,19,25.64,15.69,76.19,99,1.61,174.31,0
2005,12,20,25.29,15.08,74.69,99.04,1.87,183.31,0
2005,12,21,25.33,15.5,76.56,99.17,1.88,268.12,0.02
2005,12,22,25.01,15.32,77.12,99.2,2.49,297.44,0
2005,12,23,24.4,14.77,77.12,99.21,2.45,318.69,0.01
2005,12,24,24.48,14.22,74,99.21,1.84,220.5,0
2005,12,25,25.06,14.53,73.06,99.29,1.09,158.62,0
2005,12,26,24.98,13.37,68.44,99.44,1.9,123.62,0.01
2005,12,27,23.85,11.84,65.94,99.51,1.95,128.62,0
2005,12,28,23.81,11.11,61.31,99.54,1.82,149.31,0
2005,12,29,24.44,13.12,68.81,99.51,1.68,170.25,0
2005,12,30,24.26,12.7,67.56,99.54,1.45,164.81,0
2005,12,31,24.17,11.78,63.62,99.53,1.93,122.56,0
2006,1,1,24.58,11.78,62.19,99.5,1.76,143.69,0
2006,1,2,24.6,11.96,62.75,99.39,1.91,143.56,0
2006,1,3,24.61,12.63,66,99.26,1.94,156.38,0
2006,1,4,24.8,12.7,65.5,99.18,2.28,171,0
2006,1,5,25.98,14.53,69.31,99.14,2.14,150.12,0
2006,1,6,26.69,15.62,71.31,99.11,1.38,140.81,0
2006,1,7,26.58,14.59,67.25,99.13,2.16,182.81,0.02
2006,1,8,26.78,16.24,73.5,99.18,1.34,179.94,1.77
2006,1,9,26.96,16.36,73.75,99.16,1.45,167.06,2.02
2006,1,10,26.61,15.99,73.19,99.13,1.92,87.75,0.57
2006,1,11,26.01,13.06,63.75,99.15,1.69,151.75,0.01
2006,1,12,25.62,11.96,60.19,99.21,1.52,143.25,0
2006,1,13,25.94,13.12,64.56,99.14,1.59,141.25,0
2006,1,14,26.21,12.21,59.44,99.17,1.47,123.62,0
2006,1,15,26.95,15.01,67.56,99.19,1.91,171.44,0.01
2006,1,16,27.22,16.36,72.94,99.28,1.45,185.69,0.09
2006,1,17,27.47,17.03,74.88,99.34,1.94,257.69,0
2006,1,18,27.09,14.1,64.12,99.31,1.58,150.31,0
2006,1,19,25.8,11.6,58.12,99.34,1.73,122.56,0
2006,1,20,25.96,11.72,58.56,99.42,1.61,154.38,0
2006,1,21,26.02,12.02,59.5,99.44,1.67,178.06,0
2006,1,22,26.14,13.98,66.88,99.45,1.86,241.12,0
2006,1,23,25.88,12.7,62.88,99.38,2.89,224.81,0
2006,1,24,25.42,11.78,59.94,99.41,3,212.38,0
2006,1,25,25.27,12.02,60.75,99.44,2.13,147.38,0
2006,1,26,25.11,10.8,56.5,99.58,1.97,141.06,0.01
2006,1,27,25.51,12.57,62.44,99.48,2.59,165.88,0
2006,1,28,26.41,12.08,57.69,99.35,1.52,158.69,0
2006,1,29,25.94,11.72,57.69,99.38,2.08,160.12,0
2006,1,30,25.32,9.46,50.19,99.46,2.17,157.88,0
2006,1,31,25.51,10.8,55.31,99.54,1.53,176.5,0
2006,2,1,25.78,11.05,56.19,99.52,1.63,158.81,0
2006,2,2,26.2,10.13,51.06,99.48,1.65,152,0
2006,2,3,25.95,11.47,57.19,99.52,1.9,150.62,0
2006,2,4,27.28,13.12,59.25,99.56,1.9,179.75,0
2006,2,5,27.95,13.55,59.5,99.42,1.44,155.19,0
2006,2,6,26.6,10.25,50.31,99.35,2.04,106.44,0
2006,2,7,25.9,9.28,46.69,99.36,1.95,182.38,0
2006,2,8,25.95,10.56,52.69,99.47,1.73,156.38,0
2006,2,9,26.05,9.83,48.5,99.57,1.78,187.75,0
2006,2,10,26.05,8.97,44.88,99.52,1.99,172.75,0
2006,2,11,26.01,9.34,46.19,99.36,1.62,157.56,0
2006,2,12,26.42,10.31,50,99.35,2.23,159.19,0
2006,2,13,26.4,9.03,44.94,99.35,1.59,138.75,0
2006,2,14,26.39,9.64,47.25,99.3,1.86,176.38,0
2006,2,15,26.98,11.84,55.5,99.2,2.35,219.62,0
2006,2,16,26.8,13.73,63.44,99.2,2.1,196.62,0
2006,2,17,27.65,14.1,63.25,99.27,2.46,213.81,0
2006,2,18,28.42,13.67,59.25,99.22,2.09,189,0
2006,2,19,28.15,14.4,62.06,99.22,1.86,242.06,0
2006,2,20,28.29,13.37,57.81,99.17,1.71,186.5,0
2006,2,21,27.98,13.92,61,99.18,1.99,218.69,0
2006,2,22,28.26,12.39,54.62,99.13,1.04,189.56,0.01
2006,2,23,28.32,11.05,48.5,99.08,1.57,196.81,0
2006,2,24,28.05,10.01,45.31,99.02,1.91,160.44,0
2006,2,25,27.69,12.88,56.94,99.12,2.25,214.94,0
2006,2,26,28.55,12.94,54.81,99.08,2.4,199.12,0
2006,2,27,28.2,14.77,62.81,99.09,2.59,231.88,0
2006,2,28,28.54,15.32,63.81,99.08,2.61,309.44,0
2006,3,1,28.75,15.75,64.88,99.04,2.75,268.88,0
2006,3,2,28.95,15.69,64,99.05,2.55,236.5,0.01
2006,3,3,28.5,16.42,67.31,99.18,2.43,247.5,2.4
2006,3,4,28.91,16.24,65.5,99.22,1.98,182.56,0.99
2006,3,5,29.38,16.05,63.56,99.22,2.78,305,2.11
2006,3,6,29.49,13.92,54.88,99.21,3.32,318.19,0
2006,3,7,28.6,13.67,56.19,99.28,2.64,279.88,0.22
2006,3,8,28.85,14.1,57.88,99.26,2.66,182.81,0
2006,3,9,28.4,14.95,62.31,99.35,2.59,254.25,1.94
2006,3,10,27.69,15.62,67.75,99.28,2.65,284.25,2.48
2006,3,11,27.17,14.71,66.12,99.25,3.63,323.62,0.2
2006,3,12,26.37,12.45,59.94,99.15,3.43,307.81,0
2006,3,13,25.95,12.33,60.94,99.16,2.5,248.06,0
2006,3,14,26.22,13.43,64.06,99.25,2.45,276.12,0
2006,3,15,26.76,13.55,62.75,99.28,2.37,291.62,0
2006,3,16,27.23,14.28,64.19,99.19,2.91,286.5,0.01
2006,3,17,27.38,14.16,63.44,99.16,3.31,294.5,0
2006,3,18,28.38,14.34,60.81,99.07,3.4,323.88,0
2006,3,19,29.18,14.1,57.12,99.08,2.59,225.62,0
2006,3,20,29.18,15.75,63.56,99.16,2.55,244.38,0.02
2006,3,21,29.62,15.87,62.44,99.01,3.12,273.5,0.03
2006,3,22,29.13,16.72,67,98.93,2.59,302.88,0.02
2006,3,23,29.01,17.46,70.19,98.86,2.1,261.62,0.35
2006,3,24,28.61,17.33,70.88,98.94,1.64,283.19,0.38
2006,3,25,29.4,16.11,64.38,99.06,2.41,234.25,0.03
2006,3,26,29.36,16.48,65.44,99.15,2.74,298.69,0.03
2006,3,27,29.26,15.14,60.44,99.06,3.19,310,0.01
2006,3,28,29.69,13.43,53.25,98.97,3.34,290.06,0
2006,3,29,29.21,15.32,61.69,99.07,2.7,284.69,0
2006,3,30,29.14,16.3,65.94,99.2,2.45,248.94,0.02
2006,3,31,29.03,16.36,66.19,99.24,2.34,290.75,0.03
2006,4,1,29.44,16.17,64.12,99.14,2.57,296.19,0.05
2006,4,2,29.05,16.54,66.31,99.12,2.33,261.62,0.02
2006,4,3,29.44,16.11,63.5,99.07,2.84,307.38,0.03
2006,4,4,29.75,14.22,56.25,99.05,3.25,318.25,0
